review,sentimiento,idioma,review_norm,confianza,categoria_idioma,emojis_encontrados,tiene_emoji,num_emojis
"Malo malo con [PERSONA] le sobran si quereis comer mal limpiaros vuestros platos cubiertos, vasos comer las sobras del desayuno el la comida lo de la comida en la cena y asi todos los dias. mi tv roto el boton de encendido tenia que meter el dedo dentro de la carcasa para encenderla. tv via satelite dicen y solo tiene 7 canales 1 es andaluz. los telefonos de las habitaciones no funcionan el wifi es pesimo o peor. no hay nada bueno que contar por mi parte.",negativo,es,malo malo con 2estrellas le sobran si quereis comer mal limpiaros vuestros platos cubiertos vasos comer las sobras del desayuno el la comida lo de la comida en la cena y asi todos los dias mi tv roto el boton de encendido tenia que meter el dedo dentro de la carcasa para encenderla tv via satelite dicen y solo tiene 7 canales 1 es andaluz los telefonos de las habitaciones no funcionan el wifi es pesimo o peor no hay nada bueno que contar por mi parte,1.0,español_seguro,[],False,0
"Estoy aqui por mala suerte porque las ruletas son asi. Pero no deberían ofertar este hotel como 4.Solo las instalaciones no las valen. De pena la piscina mas pequeña que la de casa. Las actividades de pena, pocas y los Martes ninguna. La comida bueno, lo que hay no esta del todo malo. Yo usted no vendria, de hecho no lo contrate aun siendo el más barato y me ha tocado. Mala suerte... no vengan si buscan 3 o 4 no las vale.",negativo,es,estoy aqui por mala suerte porque las ruletas son asi pero no deberian ofertar este hotel como 4solo las instalaciones no las valen de pena la piscina mas pequena que la de casa las actividades de pena pocas y los martes ninguna la comida bueno lo que hay no esta del todo malo yo usted no vendria de hecho no lo contrate aun siendo el mas barato y me ha tocado mala suerte no vengan si buscan 3 o 4 no las vale,1.0,español_seguro,[],False,0
"TODO LO LEIDO ES CIERTO. OS VOY A CONTAR COMO ES COMER ALLI. TODOS LOS DIAS:llegas al comedor la metre mis saludos para ella se deja su puesto porque no hay mesas dispuestas yella misma nos arregla la mesa y sigue dando paso a otros. los platos hay que ir apartando hasta encontrar uno limpio. la comida no hay quien se la coma. los postres dulce apenas hay y todos los dias igual, la fruta la tienen tapada con un paño que al levantarlo salen moscas. te vas al cafe y de mala gana te atiende porque solo hay uno y la animadora magisima ayudandole a fregar porque esta solo y no puedecon todo y pedir una copacon el todo incluido,,jaja, poco y malo.... consejo:para ir a la piscina imprescindible llevar un mata moscas por que el spray que hechael salvavidas funciona poco.",negativo,es,todo lo leido es cierto os voy a contar como es comer alli todos los diasllegas al comedor la metre mis saludos para ella se deja su puesto porque no hay mesas dispuestas yella misma nos arregla la mesa y sigue dando paso a otros los platos hay que ir apartando hasta encontrar uno limpio la comida no hay quien se la coma los postres dulce apenas hay y todos los dias igual la fruta la tienen tapada con un pano que al levantarlo salen moscas te vas al cafe y de mala gana te atiende porque solo hay uno y la animadora magisima ayudandole a fregar porque esta solo y no puedecon todo y pedir una copacon el todo incluidojaja poco y malo consejopara ir a la piscina imprescindible llevar un mata moscas por que el spray que hechael salvavidas funciona poco,1.0,español_seguro,[],False,0
"Todo lo q se dice del hotel es cierto. No esta mal en plan calidad precio pero x dios q van niños cambiar esa comida mas amenudo. Nosotros hemos estado 9 noches de las cuales 4 he estado yo mala con la barriga(digo yo seria de la comida) si me pongo yo bien y cae mi marido (los otros 5 dias, hasta q nos fuimos) y mi niño al cuarto dia dandole de comer lo mismo dejo de comer. La piscina muy pequeña para un hotel, la animacion muy pobre, el todo incluido un timo: los batidos marca DIA, los sandwich con una loncha de chopped, las patatas liadas en una servilleta y en la piscina no se podia comer..... por que???si de todas formas las moscas te comian. Es un hotel de fin de semana, no de vacaciones con niños",neutro,es,todo lo q se dice del hotel es cierto no esta mal en plan calidad precio pero x dios q van ninos cambiar esa comida mas amenudo nosotros hemos estado 9 noches de las cuales 4 he estado yo mala con la barrigadigo yo seria de la comida si me pongo yo bien y cae mi marido los otros 5 dias hasta q nos fuimos y mi nino al cuarto dia dandole de comer lo mismo dejo de comer la piscina muy pequena para un hotel la animacion muy pobre el todo incluido un timo los batidos marca dia los sandwich con una loncha de chopped las patatas liadas en una servilleta y en la piscina no se podia comer por quesi de todas formas las moscas te comian es un hotel de fin de semana no de vacaciones con ninos,1.0,español_seguro,[],False,0
"falta de higiene y limpieza en todo el hotel. invasión de moscas en la pequeña piscina. antipatía por doquier (exceptuando la animadora y el jovencito recepcinsta)instalaciones anticuadas. Animación aburridisima. ruido en la habitacion del aire acondicinado. [PERSONA], pero bueno. playa horrible, agua siempre turbia, llena de algas, sucia y de grabilla.",negativo,es,falta de higiene y limpieza en todo el hotel invasion de moscas en la pequena piscina antipatia por doquier exceptuando la animadora y el jovencito recepcinstainstalaciones anticuadas animacion aburridisima ruido en la habitacion del aire acondicinado buffet justito pero bueno playa horrible agua siempre turbia llena de algas sucia y de grabilla,1.0,español_seguro,[],False,0
"Os cuento mi trauma... cuando llegamos a recepcion, preguntamos si la habitacion tenia terraza y nos dijeron que si y cuando subimos, nos encontramos una habitacion del año de PUENTE VIEJO, y una cristalera que da a un descampado sin terraza ni nada, volvimos a recepcion a ver si no las cambiaba, y nos dijo que si nos daba una con terraza tenia que ser sin tele x que no funcionaba el cable de la antena y asi estuvimos 4 dias sin tele, la habitacion tenia aire acondicionado, pero cual es mi sorpresa que me veo todo el mueble encarla nosotros constantemente, para que no se derramara agua. [ PERSONA ] no hay!!... pelo que te dejes, pelo que te acompañara durante toda tu estancia, incluso encontramos cascaras de pipas, cuando nosotros no comimos pipas.. asi q imaginaros, todo se limitaba a hacerte la cama y dejarte una toalla rasposa de baño para dos personas. La comida buffffffff.... es que me acuerdo y se me ponen los vellos de puntas, todos los dias el mismo pescado, y las partes del cerdo que no quieren otros hoteles, de patatas fritas os vais a [ PERSONA ], un dia habia tortilla de patatas, patatas fritas, y pure de patata, todo junto. La ensaladilla era siempre de fideos gordos con zanahoria, pero un dia con salsa rosa y otro dia con mahonesa para que no te aburras, y otro dia te lo ponen solo, para que elijas tu la salsa, es dedir mahonesa o salsa rosa. El todo incluido, no es de ni de segundas marcas, es de de tercera o cuarta, patatas fritas que te liaban en una servilleta, y sandwich con una rodaja de mortadela tambien en una servilleta, ese es el todo incluido, y en la piscina esta prohibido comer. La animacion flojita y de los cuatro dias que estuvimos, dos vinieron a tocar el trio del organillo. Y por destacar algo bueno, el que para ser julio no hemos tenido que esperar cola, ni para el comedor ni para el todo incluido, y que en la piscina no se podia reservar las hamacas con las toallas. El mejor el socorrista, que con todo el trabajo que le damos, le echa mucha paciencia, y siempre tiene palabras amables para todos.",negativo,es,os cuento mi trauma cuando llegamos a recepcion preguntamos si la habitacion tenia terraza y nos dijeron que si y cuando subimos nos encontramos una habitacion del ano de puente viejo y una cristalera que da a un descampado sin terraza ni nada volvimos a recepcion a ver si no las cambiaba y nos dijo que si nos daba una con terraza tenia que ser sin tele x que no funcionaba el cable de la antena y asi estuvimos 4 dias sin tele la habitacion tenia aire acondicionado pero cual es mi sorpresa que me veo todo el mueble encharcado de agua x que el aire acondicionado goteaba sobre el despues descubrimos que era causa de que el tubo estaba metido en una garrafa de agua de 8 litro del mercadona y teniamos que vaciarla nosotros constantemente para que no se derramara agua limpieza no haypelo que te dejes pelo que te acompanara durante toda tu estancia incluso encontramos cascaras de pipas cuando nosotros no comimos pipas asi q imaginaros todo se limitaba a hacerte la cama y dejarte una toalla rasposa de bano para dos personas la comida buffffffff es que me acuerdo y se me ponen los vellos de puntas todos los dias el mismo pescado y las partes del cerdo que no quieren otros hoteles de patatas fritas os vais a hinchar un dia habia tortilla de patatas patatas fritas y pure de patata todo junto la ensaladilla era siempre de fideos gordos con zanahoria pero un dia con salsa rosa y otro dia con mahonesa para que no te aburras y otro dia te lo ponen solo para que elijas tu la salsa es dedir mahonesa o salsa rosa el todo incluido no es de ni de segundas marcas es de de tercera o cuarta patatas fritas que te liaban en una servilleta y sandwich con una rodaja de mortadela tambien en una servilleta ese es el todo incluido y en la piscina esta prohibido comer la animacion flojita y de los cuatro dias que estuvimos dos vinieron a tocar el trio del organillo y por destacar algo bueno el que para ser julio no hemos tenido que esperar cola ni para el comedor ni para el todo incluido y que en la piscina no se podia reservar las hamacas con las toallas el mejor el socorrista que con todo el trabajo que le damos le echa mucha paciencia y siempre tiene palabras amables para todos,1.0,español_seguro,[],False,0
"el servicio del hotel estaba regular, las habitaciones eran normalitas calidad precio, por lo menos la nuestra, tenia una ubicacion malisima ni siquiera paseo maritimo del acceso a la playa ni hablo, la comida se ajustaba al precio mas bien cortita lo peor la limpieza en general sobre todo en la piscina toda cutre sin agua en las duchas, no entiendo como sanidad puede permitir tanta antihigiene en general hotel nuevo pero abandonado y sucioooo ajustandose al sitio donde esta, ahora me creo los comentarios que lei antes de ir, que [PERSONA] casi todos.",negativo,es,el servicio del hotel estaba regular las habitaciones eran normalitas calidad precio por lo menos la nuestra  tenia una ubicacion malisima ni siquiera paseo maritimo del acceso a la playa ni hablo la comida se ajustaba al precio mas bien cortita lo peor la limpieza en general sobre todo en la piscina toda cutre sin agua en las duchas  no entiendo como sanidad puede permitir tanta antihigiene en general hotel nuevo pero abandonado y sucioooo ajustandose al sitio donde esta ahora me creo los comentarios que lei antes de ir que razon tenian casi todos,1.0,español_seguro,[],False,0
Eso de tener en la habitación vistas al mar o a la montaña mentira vista a un ojo pato con olores a alcantarillado goteras en el techo por el aire acondicionado la comida mejor ni hablar teníamos pensión completa y no comí ni un día de los seis que estuve miraba la comida y me tenía que salir y para un día que pruebo piña de bote me pongo con gastroenteritis éramos cuatro dos adultos y dos niños y nos dieron una habitación con dos camas y una cuna rota si pides algo en el bar imposible no hay camarera tienes que ir a buscarla que está en el otro hotel del mismo dueño [PERSONA] cruzando la calle le pides un legendario con cola y te dice que no tiene que probable mente lo tengan en el otro hotel pero como está sola no puede traerlo te sale más barato ir a otro un poco más caro,negativo,es,eso de tener en la habitacion vistas al mar o a la montana mentira vista a un ojo pato con olores a alcantarillado goteras en el techo por el aire acondicionado la comida mejor ni hablar teniamos pension completa y no comi ni un dia de los seis que estuve miraba la comida y me tenia que salir y para un dia que pruebo pina de bote me pongo con gastroenteritis eramos cuatro dos adultos y dos ninos y nos dieron una habitacion con dos camas y una cuna rota si pides algo en el bar imposible no hay camarera tienes que ir a buscarla que esta en el otro hotel del mismo dueno santa rosa cruzando la calle le pides un legendario con cola y te dice que no tiene que probable mente lo tengan en el otro hotel pero como esta sola no puede traerlo te sale mas barato ir a otro un poco mas caro,1.0,español_seguro,[],False,0
"nos toco una habitacion con vistas a una pared y a los invernaderos tuvimos que pagar mas para un cambio de habitacion, el bufett nada bien la habitacion sin limpiar no habia sabanas tuve que esta nada mas que pidiendo las cosas las sabanas que subieron estaban mojadas el baño olia fatal, la television no funcionaba, el aire tmp una pena el peor dinero gastado en estas vacaciones. ponia en internet parking gratis nada el parking habia que pagarlo han sido mis peores vacaciones no volvere a ir por ese hotel",negativo,es,nos toco una habitacion con vistas a una pared y a los invernaderos tuvimos que pagar mas para un cambio de habitacion el bufett nada bien la habitacion sin limpiar no habia sabanas tuve que esta nada mas que pidiendo las cosas las sabanas que subieron estaban mojadas el bano olia fatal la television no funcionaba el aire tmp una pena el peor dinero gastado en estas vacaciones ponia en internet parking gratis nada el parking habia que pagarlo han sido mis peores vacaciones no volvere a ir por ese hotel,1.0,español_seguro,[],False,0
"Mal muy mal, la limpieza mal, todo muy sucio, las habitaciones si las quieres con vistas al mar tienes que pagar 6, las comidas muy poca variedad, los postres calientes, para tener acceso a la piscina hay que subir 7 escaleras y una vez que la ves te llevas un chasco como quiera no vale para nada, está muy sucia y es pequeñísima. Sinceramente yo me he desilusionado muchísimo no sabía que todavía existen hoteles tan pésimos no merece la pena ir,,han sido mis peores vacaciones.",negativo,es,mal muy mal la limpieza mal todo muy sucio las habitaciones si las quieres con vistas al mar tienes que pagar 6  las comidas muy poca variedad los postres calientes para tener acceso a la piscina hay que subir 7 escaleras y una vez que la ves te llevas un chasco como quiera no vale para nada esta muy sucia y es pequenisima sinceramente yo me he desilusionado muchisimo no sabia que todavia existen hoteles tan pesimos no merece la pena irhan sido mis peores vacaciones,1.0,español_seguro,[],False,0
"Las fregonas no existen en este hotel. No friegan nunca el suelo. El buffet era de lo peor, los dulces que [PERSONA] estaban caducados. El aire acondicionado olía fatal (a cloaca). El bar solo lo abren los fines de semana y solo hay bebidas, ni una miserable bolsa de patatas. La piscina asquerosa. Llena de pelos y bichos que nadaban tranquilamente. La moqueta de los pasillos de las habitaciones esta totalmente asquerosa. Y las habitaciones que dan a la calle con suplemento de 10 euros por día. Las demas todas dan a un patio. Los canales de televisión son demasiados escasos y solo se puede ver algunos canales (tve, la 2 y poco mas).",negativo,es,las fregonas no existen en este hotel no friegan nunca el suelo el buffet era de lo peor los dulces que ponian estaban caducados el aire acondicionado olia fatal a cloaca el bar solo lo abren los fines de semana y solo hay bebidas ni una miserable bolsa de patatas la piscina asquerosa llena de pelos y bichos que nadaban tranquilamente la moqueta de los pasillos de las habitaciones esta totalmente asquerosa y las habitaciones que dan a la calle con suplemento de 10 euros por dia las demas todas dan a un patio los canales de television son demasiados escasos y solo se puede ver algunos canales tve la 2 y poco mas,1.0,español_seguro,[],False,0
"Sinceramente, el servicio de limpiez no es muy bueno me refiero a encontrar pelos en el baño y esas cosillas, luego el tremendo olor a desagüe en el baño unido al abandono de mantenimiento de una instalación hotelera, hace que uno se cuestione volver a dicho hotel",negativo,es,sinceramente el servicio de limpiez no es muy bueno me refiero a encontrar pelos en el bano y esas cosillas luego el tremendo olor a desague en el bano unido al abandono de mantenimiento de una instalacion hotelera hace que uno se cuestione volver a dicho hotel,1.0,español_seguro,[],False,0
"He estado tres dìas en dicho hotel(el nombre de hotel le queda grande) con mì familia y tres parejas de amigos. Pues a una de èstas parejas la tuvieron de [PERSONA] en habitaciòn porque no tenìan disponible una de cuatro personas còmo contrataron en la agencia. La limpieza pèsima en todo el hotel, la piscina sin socorrista, y la comida poca variedad y el ingrediente estrella ""LA CEBOLLA"",¿es que os han regalado un camiòn o què?",negativo,es,he estado tres dias en dicho hotelel nombre de hotel le queda grande con mi familia y tres parejas de amigos pues a una de estas parejas la tuvieron de habitacion en habitacion porque no tenian disponible una de cuatro personas como contrataron en la agencia la limpieza pesima en todo el hotel la piscina sin socorrista y la comida poca variedad y el ingrediente estrella la cebollaes que os han regalado un camion o que,1.0,español_seguro,[],False,0
"Nosotros fuimos un grupo un fin de semana, había una boda en el hotel y por lo visto no se podía dormir, que no fué mi caso. Iba una familia que después puso una reclamación para que le diera el hotel otro fin de semana gratis. Eso es de ser gorrones yo si me va mal no quiero nada de ese hotel. La limpieza bien y la piscina también bien, el buffet mejor la cena que al mediodia. yo volvería,lo que estaba un poco peor era la playa que tenia muchas piedras, pero muy tranquila y muy familiar",neutro,es,nosotros fuimos un grupo un fin de semana habia una boda en el hotel y por lo visto no se podia dormir que no fue mi caso iba una familia que despues puso una reclamacion para que le diera el hotel otro fin de semana gratis eso es de ser gorrones yo si me va mal no quiero nada de ese hotel la limpieza bien y la piscina tambien bien  el buffet mejor la cena que al mediodia yo volveria lo que estaba un poco peor era la playa que tenia muchas piedras pero muy tranquila y muy familiar,1.0,español_seguro,[],False,0
"El buffet más cutre que he visto en mi vida. Muy poca variedad (dos platos a lo sumo), cantidad muy escasa, no saben lo que son los helados. En los desayunos no habia casi nada y los tostadores no funcionaban bien. Lo único bueno del hotel es la cercanía a la playa. No lo recomendaría para nada.",negativo,es,el buffet mas cutre que he visto en mi vida muy poca variedad dos platos a lo sumo cantidad muy escasa no saben lo que son los helados en los desayunos no habia casi nada y los tostadores no funcionaban bien lo unico bueno del hotel es la cercania a la playa no lo recomendaria para nada,1.0,español_seguro,[],False,0
"Hemos estado la semana pasada, y la verdad... nada más llegar... "" LA PRIMERA IMPRESION ES LA QUE CUENTA "" y no nos gustó nada, sobre todo en un primer contacto, en recepción nos atendío una chica morena alta y delgadita extranjera más desagradable imposible, nos trató con indiferencia tanto en la llegada como las otras tardes que estaba ella, en cambio las otras chicas muy agradables en todo momento, esta persona en concreto hacía comentarios a espaldas de otros clientes, cosa que me parecio de mal gusto por su parte ya que ella está allí gracias a esos clientes de los que su ausencia todos los dias, los niños al quitarse los trajes de baño dejaron caer algo de arena y se ha pasado toda la semana en el mismo sitio porque la escoba no la han pasado por dónde estaba. La comida... repetitiva y poca variedad, en los desayunos poco para elegir y si vajas para las 9, 30 ya no reponen nada al igual que en las cenas una hora antes del cierre del comedor ya no preguntes si sacan más de tal cosa porque se acaba, si se cierra a las 10, 30 que menos que los que llegan para las 10 puedan comer lo mismo que los que entran a las 9, digo yo, pués nada ya no queda y no sólo un día varios., respecto a ello en dos ocasiones hubo gente que decidío poner una reclamación. La piscina... te dicen que abre a las 11 y cierra a las 7 pero no dicen que cierran a la 1 y hasta las 3, 30 en teoria ( en la práctica a las 4 ó más ) no vuelven a abrirla hasta casi todos los dñias antes de las 7 ya estaban avisando para que la gente se saliera para cerrarla. Además de sucia, sucisiiiiiiiiiima, con los bordes alrrededor llenos de mugre y escaleras desoldados los peldaños. En general PESIMO, NO RECOMENDABLE, yo no volveré y eso que no somos nada exigentes pero esto que hemos visto tampoco es aceptable, es mi opinión, si no haceis caso y vais... lo comprobareis. Ha se me olvidaba, este hotel en realidad son dos uno frente a otro si os toda en el que dicen que es más viejo tendreís que desplazaros a comer y cenar además de a la piscina hasta el de enfrente que fué el nuestro igual sensación y dicen que es más moderno.",negativo,es,hemos estado la semana pasada y la verdad nada mas llegarla primera impresion es la que cuenta y no nos gusto nada sobre todo en un primer contacto en recepcion nos atendio una chica morena alta y delgadita extranjera mas desagradable imposible nos trato con indiferencia tanto en la llegada como las otras tardes que estaba ella en cambio las otras chicas muy agradables en todo momento esta persona en concreto hacia comentarios a espaldas de otros clientes cosa que me parecio de mal gusto por su parte ya que ella esta alli gracias a esos clientes de los que hacia los comentarios con otros de sus companeros en fin esta senorita impresentablemente incorrecta respecto al hotel la habitacion el primer dia estuvimos todo el dia fuera y al regreso por la tardenoche para la cena aun no habian recogido la habitacion ni los banos tuvimos que avisar para que la arreglaran aunque la limpieza ha billado por su ausencia todos los dias los ninos al quitarse los trajes de bano dejaron caer algo de arena y se ha pasado toda la semana en el mismo sitio porque la escoba no la han pasado por donde estaba la comida repetitiva y poca variedad en los desayunos poco para elegir y si vajas para las 930 ya no reponen nada al igual que en las cenas una hora antes del cierre del comedor ya no preguntes si sacan mas de tal cosa porque se acaba si se cierra a las 1030 que menos que los que llegan para las 10 puedan comer lo mismo que los que entran a las 9 digo yo pues nada ya no queda y no solo un dia varios respecto a ello en dos ocasiones hubo gente que decidio poner una reclamacion la piscina te dicen que abre a las 11 y cierra a las 7 pero no dicen que cierran a la 1 y hasta las 330 en teoria en la practica a las 4 o mas no vuelven a abrirla hasta casi todos los dnias antes de las 7 ya estaban avisando para que la gente se saliera para cerrarla ademas de sucia sucisiiiiiiiiiima con los bordes alrrededor llenos de mugre y escaleras desoldados los peldanos en general pesimo no recomendable yo no volvere y eso que no somos nada exigentes pero esto que hemos visto tampoco es aceptable es mi opinion si no haceis caso y vais lo comprobareis ha se me olvidaba este hotel en realidad son dos uno frente a otro si os toda en el que dicen que es mas viejo tendreis que desplazaros a comer y cenar ademas de a la piscina hasta el de enfrente que fue el nuestro igual sensacion y dicen que es mas moderno,1.0,español_seguro,[],False,0
"Es una verguenza que hoteles de este tipo se encuentren en la actualidad abiertos. Todo lo que tiene el hotel es pesimo: cocina horrible, limpieza nefasta (telarañas debajo de la cama), organización pesima (traslado de colchones del hotel de enfrente al otro, los colchones apilados en los descansillos de la escalera de emergencia junto con las cunas). La televisión fatal solo se veía 3 canales, y encima dicen que si no se ve la señal del TDT no es problema del hotel sino de la cobertura de la señal. Ah eso sí, todo el dinero que se ahorran en calidad lo invierten en Mercedes como el que tiene la Directora. Un saludo.",negativo,es,es una verguenza que hoteles de este tipo se encuentren en la actualidad abiertos todo lo que tiene el hotel es pesimo cocina horrible limpieza nefasta telaranas debajo de la cama organizacion pesima traslado de colchones del hotel de enfrente al otro los colchones apilados en los descansillos de la escalera de emergencia junto con las cunas la television fatal solo se veia 3 canales y encima dicen que si no se ve la senal del tdt no es problema del hotel sino de la cobertura de la senal ah eso si todo el dinero que se ahorran en calidad lo invierten en mercedes como el que tiene la directora un saludo,1.0,español_seguro,[],False,0
"Las habitaciones estan bien y el trato del personal correcto, amable y adecuado, la limpieza es mejorable en todo el hotel, la situacion del mismo es buena, la playa a 100 metros aproximadamente. [PERSONA] termina lo positivo, en el apartado de comidas es donde es rematadamente malo a pesar de los esfuerzos del personal, las mesas no se montan con manteles limpios sino que son de plastico se les pasa un trapo y punto, su color y aspecto es a sucio, la comida es mala en su calidad a causa de una deplorable preparación, la variedad brilla por su ausencia y la presentación se podria decir que inexistente. Posiblemente sea el peor buffet en el que mi familia, la que nos acompañaba y yo hayamos comido jamas, si quieren subsistir deberian de empezar por cambiar de cocineros e invertir mas en limpieza y mantenimiento. Es un establecimiento para usar como pension para alojarse y nada mas, aunque por mucho que hagan yo no volvere.",negativo,es,las habitaciones estan bien y el trato del personal correcto amable y adecuado la limpieza es mejorable en todo el hotel la situacion del mismo es buena la playa a 100 metros aproximadamente aqui termina lo positivo en el apartado de comidas es donde es rematadamente malo a pesar de los esfuerzos del personal las mesas no se montan con manteles limpios sino que son de plastico se les pasa un trapo y punto su color y aspecto es a sucio la comida es mala en su calidad a causa de una deplorable preparacion la variedad brilla por su ausencia y la presentacion se podria decir que inexistente posiblemente sea el peor buffet en el que mi familia la que nos acompanaba y yo hayamos comido jamas si quieren subsistir deberian de empezar por cambiar de cocineros e invertir mas en limpieza y mantenimiento es un establecimiento para usar como pension para alojarse y nada mas aunque por mucho que hagan yo no volvere,1.0,español_seguro,[],False,0
"es el peor hotel que he estado desde la limpieza que es pesima hasta la comida que es repetitiva, escasa, sin helados en pleno verano un verdadero desastre y por no decir las habitaciones y para colmo la piscina sin socorrista y sin animacion nocturno vamos solo estuvimos un dia que para mi fue eterno y mis niños de cinco y la pequeña de un año que menos mal que me lleve un potito sino no come que asco de hotel yo le daria una estrella vamos.",negativo,es,es el peor hotel que he estado desde la limpieza que es pesima hasta la comida que es repetitiva  escasa  sin helados en pleno verano un verdadero desastre y por no decir las habitaciones y para colmo la piscina sin socorrista y sin animacion nocturno vamos solo estuvimos un dia que para mi fue eterno y mis ninos de cinco y la pequena de un ano que menos mal que me lleve un potito sino no come que asco de hotel yo le daria una estrella vamos ,1.0,español_seguro,[],False,0
"El servicio de este hotel es totalmente pésimo, por citar algunas de las ""perlas"" más importantes que nos hicieron: estuvimos con la puerta rota, se abría con cualquier llave y hasta después de tres días no fueron capaces de cambiarnos de habitación; supuestamente en la habitación debía haber caja fuerte y ésta brilló por su ausencia; la comida que ofrecen es bastante escasita y repetitiva; y lo peor de todo, cuando pedimos una hoja de reclamaciones nos la negaron. No le recomendaría este hotel ni a mi peor enemigo. Ha sido una constante tomadura de pelo. Un saludo.",negativo,es,el servicio de este hotel es totalmente pesimo por citar algunas de las perlas mas importantes que nos hicieron estuvimos con la puerta rota se abria con cualquier llave y hasta despues de tres dias no fueron capaces de cambiarnos de habitacion supuestamente en la habitacion debia haber caja fuerte y esta brillo por su ausencia la comida que ofrecen es bastante escasita y repetitiva y lo peor de todo cuando pedimos una hoja de reclamaciones nos la negaron no le recomendaria este hotel ni a mi peor enemigo ha sido una constante tomadura de pelo un saludo,1.0,español_seguro,[],False,0
"Es cierto que la ubicación es muy buena pero repito lo que se ha dicho en anteriores opiniones: no hay que olvidar que es un hostal de dos estrellas. La habitación es un poco cutre y en el baño encontramos pequeñas hormigas y hasta una cucaracha. Las paredes parecen de cartón y escuchamos desde tuberías, hasta un estornudo del vecino, hasta parejas intimando. El personal no es especialmente amable pero en su favor puedo decir que, cuando por error nos dieron camas separadas en vez de matrimonial, en cuanto se lo pedimos nos cambiaron de habitación al momento.",neutro,es,es cierto que la ubicacion es muy buena pero repito lo que se ha dicho en anteriores opiniones no hay que olvidar que es un hostal de dos estrellas la habitacion es un poco cutre y en el bano encontramos pequenas hormigas y hasta una cucaracha las paredes parecen de carton y escuchamos desde tuberias hasta un estornudo del vecino hasta parejas intimando el personal no es especialmente amable pero en su favor puedo decir que cuando por error nos dieron camas separadas en vez de matrimonial en cuanto se lo pedimos nos cambiaron de habitacion al momento,1.0,español_seguro,[],False,0
He estado alojada en el puente de mayo. La ubicacion es muy buena pero no hay que olvidar que es un hostal de dos estrellas. Las habitaciones son enanas y la mia no tiene ni ventana. Bastante caro xa lo q ofrece xq en la zona hay bastantes hostales. Me parece insolito que un hostal con estas caracteristicas en temporada alta cueste mas de cien euros! [PERSONA] xq este en el centro cuando en la misma calle hay unos cuantos. [PERSONA] y no vayais en coche aunq tiene parking es muy complicado llegar hasta el hostal,negativo,es,he estado alojada en el puente de mayo la ubicacion es muy buena pero no hay que olvidar que es un hostal de dos estrellas las habitaciones son enanas y la mia no tiene ni ventana bastante caro xa lo q ofrece xq en la zona hay bastantes hostales me parece insolito que un hostal con estas caracteristicas en temporada alta cueste mas de cien euros solo xq este en el centro cuando en la misma calle hay unos cuantos ahhh y no vayais en coche aunq tiene parking es muy complicado llegar hasta el hostal,1.0,español_seguro,[],False,0
"El Hostal se encuentra en el lugar perfecto para visitar Córdoba, pero está claro que lleva muchos años abierto por el aire a antiguo de las instalaciones y el olor desagradable de las tuberías que hace que la estancia sea algo incómoda. El personal es poco amable, muy cortante, parecen más castellanos que andaluces.",neutro,es,el hostal se encuentra en el lugar perfecto para visitar cordoba pero esta claro que lleva muchos anos abierto por el aire a antiguo de las instalaciones y el olor desagradable de las tuberias que hace que la estancia sea algo incomoda el personal es poco amable muy cortante parecen mas castellanos que andaluces,1.0,español_seguro,[],False,0
"lo mejor que tiene el hostal es la ubicacion. justo al lado de la mezquita. la limpieza esta bastante bien, la hacen todos los dias y cambian las toallas tambien todos los dias. el personal mas bien seco y antipatico, excepto una chica del comedor, bastante maja. poca insonorizacion de las habitaciones, a partir de las siete de la mañana imposible dormir por el ruido de otras habitaciones. tenia contratada media pension y esta consistia en desayuno y almuerzo, no podias coger la cena porque el restaurante no abre por la noche, lo peor es que estuve a punto de coger pension completa y me pregunto que hubiera pasado en este caso. en resumen, me parece que este hostal tiene pocas cosas buenas, por lo que no creo que repetiria.",neutro,es,lo mejor que tiene el hostal es la ubicacion justo al lado de la mezquita la limpieza esta bastante bien la hacen todos los dias y cambian las toallas tambien todos los dias el personal mas bien seco y antipatico excepto una chica del comedor bastante maja poca insonorizacion de las habitaciones a partir de las siete de la manana imposible dormir por el ruido de otras habitaciones tenia contratada media pension y esta consistia en desayuno y almuerzo no podias coger la cena porque el restaurante no abre por la noche lo peor es que estuve a punto de coger pension completa y me pregunto que hubiera pasado en este caso en resumen me parece que este hostal tiene pocas cosas buenas por lo que no creo que repetiria,1.0,español_seguro,[],False,0
