,title,rating,review_text,location,hotel,label
4658,hotel que reune las condiciones de las estrellas que tiene,3,"Hemos estados hospedados y todo ha sido correcto, no se puede pedir mas, en trato, atención a cliente, etc. etc. la falta de secador de pelo en la habitación, amablemente en recepción te ofrecen uno sin coste alguno. Y eso que ibamos por mundo- senior, que verdaderamente tienen que tener mucha paciencia con ciertas personas. Sinceramentetengo que decir que en todo momento tratan de que el cliente este agusto. ah pero si hasta nos ponen los partidos para que podamos verlos a gusto, en una impresionante sala de tv con butacas instaladas a modo de un cine. Lo único negativo que tengo que aportar, es que no tiene Internet gratuito. Cosa que sinceramente creo deberían adaptarse más a otros hoteles que ya lo tienen.
",,,3
4659,"Es un 3 estrellas basico, pero no esta mal...",3,"La relacion calidad-precio, si tubiera que volver , lo haria. Es un 3 estrellas basico. Nos costo 567€, dos personas y dos niños, uno de 5 y otro de 1....7 noches, del 22 al 29 de agosto de 2011.La comida no es nada del otro mundo , no esperes que te pongan el buffet de un 4estrellas , pero te apañas bien , y la comida esta buena.... Siempre habia ensalada, pasta, patatas fritas , 1 plato de carne y uno de pescado siempre distinto cada dia, menestra y mucha fruta y postres., pero todo bien cocinado. Lo peor, la ubicacion para ir a la playa un poco lejos y con cuesta bastante pronunciada, pero si cojes el bonobus 10 viajes 5,60euros ,merece la pena.... Hay poco aparcamiento pero a unos 200m esta el lidl y puedes aparcar durante todo el dia... Si quieres unas vacaciones baratas , es el ideal , pero antes de criticar has de tener en cuenta lo que has pagado...
",,,3
4660,muy malo no volvere jamas,1,"e estado en hoteles de 2 estrellas y mucho mejores las escaleras estaban muy mal con riesgo que alguien se pueda caer . ehn el 1 piso todo mojado de los bañistas otro peligro para las personas . las habitaciones fatal poca limpieza y sin toallas . la comida horrible . no volvere jamas .
",,,0
4661,mal servicio,1,"ola estado alojada en hotel natali, el servicio de los camareros fatal, muy desagradables con la gente ala hora de hablarles y atenderles. la television apenas se veian los canales
",,,0
4662,Hotel de lo peor que hay,1,"He estado una semana con el INSERSO en un pésimo hotel. Las comidas, recicladas en varias ocasiones, son incomestibles, hasta el punto de que, a pesar de estar en régimen de pensión completa, comíamos en otros restaurantes de Toprremolinos. El mobiliario de las habitaciones de lo más ""cutre"" y para justificar la ausencia de productos de baño había un panfleto aduciendo que lo hacían con motivo de evitar problemas de alergia. Los colchones demasiado usados y de las almohadas más vale no comentar.
",,,0
4663,El cliente no tiene razón,2,"Las habitaciones son, más que esparatanas, cutres, incómodas, con escaso mobiliario y con desconchados en la pared y los muebles. Si no le gusta el fútbol o una cafetería llena de ruido, si prefiere la tranquilidad y la lectura, búsquese un lugar fuera del hotel porque en las habitaciones no hay la mínima comodidad y el hotel no facilita otro espacio con la excusa de que sólo lo han pedido dos personas y la mayoría prefiere la cafetería y el fútbol. La comida es repetitiva y el comedor está tan saturado (más de 600 personas) que los encontronazos y las molestias son son frecuentes. No intente quejarse porque le dirán que no tiene razón. En la semana que estuve presencié tres discusiones de huéspedes con los empleados de la recepción o del comedor. Está bien comunicado con Málaga y el resto de la costa por medio de bus y tren, muy frecuentes. También es interesante que esté cerca del centro de la ciudad; pero muy alejado de la playa.
",,,0
4664,Bien pero anticuado,3,"Seguro que en sus tiempos debio ser un buen hotel aunque ahora le convendria no un simple lifting sino una renovacion total por lo menos de las habitaciones que aunque son amplias y con su terracita se ven bastante viejas. La limpieza regular si no eres un maniatico de la limpieza puedes dormir en ellas aunque los colchones y sobre todo las almohadas son mas bien incomodas. Lo mejor sin duda es la comida ya que teniendo en cuenta que es buffe para unas 800 personas es bastante variada y la calidad mas que aceptable para la cantidad de gente que pasa por el comedor, la verdad es que tanto en el desayuno como en la cena hay cantidad y variedad mas que suficiente. El servicio tanto de reposicion de las bandejas de comida como de la preparacion de las mesa muy agil y atentosNo puedo dejar de decir lo peor de este hotel que son sin duda SUS ASCENSORES solo tiene 1 grande y 3 pequeños para unas 800 personas lo que causaba unas autenticas odiseas para poder cojer alguno
",,,3
4665,Esperaba algo mejor,2,"La limpieza fatal, cuando entre el primer día, la habitación olía mal, desde luego que a limpia y desinfectada no olía para nada ademas se veía bien que no estaba limpia, pero no me extraña pues estaba sola una limpiadora para un montón de habitaciones, los de recepción (Salvado uno que era amable) El resto bastante desagradables, le pedías una información de algo, y te contestaban con desgana y malas caras, eso si eran capaces de informarte, talmente parecía que se les debía algo y no se les pagaba, yo desde luego no fui gratis y gracias a nosotros los clientes tienen trabajo, con lo escaso que esta en estos tiempos. La comida pasable, pero muy repetida, estuve una semana y hubo varios días lo mismo, el personal había algunos desagradables (Se les veía agobiados) otros (Los menos) eran hasta simpáticos, en la cafetería no cruzaban palabra con nadie, un día había uno con cara de sargento cabreado, que uno le miraba y apetecía salir corriendo, por Dios que cara de mala leche. La situación, al que le guste mucho la playa esta un poco lejos, pero esta muy cerca del centro donde están todas las tiendas y demás, las vistas son muy buenas si la habitación mira al mar.
",,,0
4666,penoso,1,"solo deciros, que espero que no vayáis a este hotel, las habitaciones no las limpian, los baños tampoco, las camas estiran un poco las sabanas y listo, el personal de servicio malas caras y muy mal, la comida siempre lo mismo (patatas con...) y mala. Aparte mi experiencia me olvide una pulsera encima de la cama y cuando regrese a casa y llame me dicen que no la encontraron así que ojo si dejáis algo allí olvidado porque lo recogen y luego dicen que no estaba. cuando vuelva a torremolinos no piso ni a 10 km cerca de este hotel. lamentable.
",,,0
4667,hotel normalito,3,"el hotel es normalito pero a pesar de todo tiene buenas vista y el hotel dispone de discoteca musica en directo en la cafeteria, piscina, chiringuito, sala de tv, zona de cartas, gimnacio, miniclub, bingo gratuito y concursos tambien gratuitos la comida todas las noches ponen patatas, algo de carne, pescado, friturilla, pollo, ensaladas, y verduras
",,,3
4668,Aun estas a tiempo,1,"no se por donde empezar, pero, lo hare por la comida, solo puedo decir que desed el año 87 que hize la mili no habia comido peor, desde entonces no habia comido nada asi y suelo viajar siempre en todo incluido, minimo dos veces al año y este hotel lo a superado todo, comida mala mal cocinada, poca variedad resumiendo una comida asquerosa, de la limpieza solo puedo decir que la limpiadora no puede hacer mas de lo que hace pues tiene toda una planta para ella sola y hay casi 40 habitaciones por plantaluego la piscina super pequeña para un hotel tan grande sucia a mas no poder una mañana nos tuvieron casi dos horas esperando por que estaban limpiando el exterior de la piscina el horario era a partir de las diez y abrieron casi a las doce, la recepcion parecia las colas de por aventura solo faltaba el cartel con el tiempo de espera del personal de hotel solo puedo decir que parecia que llebasen tres meses sin cobrar unas caras que les llegaban al suelo y para terminar la animacion, que puedo decir? pesima no habia nada de animacion ,por la noche un hombre tocaba un teclado y cantaba un ratito, para despues poner un CD y fingir que estaba tocandoy entre cancion y cancion un trinque al cubata, y la animadora, hay la animadora solo decir que en pleno dia 15 de agosto con mas de 30º a las diez de la noche se presento con chaqueta vaquera y un pañuelo liado al cuello y no piensen que formaba parte del espectaculo es que no tenia sangre ni para calentar sun cuerpo. de verdad no volveria ni gratis, y no me vale eso de que segun eh pagadoasi he recibidobueno voy a cortar por que podria escribir un libro casi como el quijote de grande, solo puedo decir que si aun no se han ido TODAVIA ESTAN A TIEMPO
",,,0
4669,hotel pesimo,1,"hotel pesimo en todos los aspectos desde el jefe de bares hasta las limpiadoras que dejan que desear de limpieza.... la comida no es repetitiva si no que no tiene variedad ninguna , el hotel no tiene capacidad para tantas personas la piscina con 7 sombrillas y 30 tumbonas para once plantas de hotel ..el todo incluido mentira si te descuidas bebes agua del grifo porque segun ellos son marcas blancas ....la piscina se encuentra en la 2 planta y la primera se estaba innundando y paños en el suelo para las filtraciones del agua que salia... si te pides una copa ten cuidado con lo que bebes porque las marcas blancas parecen agua de bater..... eso de que limpian no se pero a nosotros solo nos hacian las camas porque limpiar o barre eso habria que berlo si estas acostumbrado a hechar siesta olvidate las habitaciones estan sin limpiar hasta las 16:30 vamos que mejor estas todo el dia fuera ,,,,la distancia del hotel no es 500 metros sino 2 kilometros y bajando unas 150 escaleras de la playa..... vamos que ni regalado vuelvo a este hotel .
",,,0
4670,engaño total,1,"las instalaciones malisima. debajo de la piscina en la sala de abajo un gotera de mil demonios, mucho calor, la limpieza pesima, cuarto de baños sucio, la terraza sin barrer, ojo no cambian las sabanas, y lo peor de todo la comida, nada de variedad, el personal se lo pasa todo por el forro pasan de todo. malas caras y malas contestaciones, mucha humedad en algunas habitaciones con agujeros, la piscina muy pequeña, en fin es un hotel que no lo recomiendo para nada es mejor gastarse un poco mas, no es una broma, los ascensores siempre a tope no se puede subir ni bajar, opcion las escaleras, lo mejor que se puede sacar la jente que conoces, en fin no lo recomiendo ni para una mini escapada.
",,,0
4671,"a 1,3km andando de la playa, muchos niños y comida repetitiva",2,"Fuimos 2, mi mujer y yo durante 5 noches. HABITACIÓN:Para empezar nos dieron en la quinta planta al final del pasillo. Al entrar en la habitación el pestazo a tabaco echaba para atrás (no se fue en todos los días que pasamos allí). En el baño, teníamos un grifo en el lavabo que endría en el oroficio de salida un saco de arena, que provocaba que saliera el agua fuera, mojándote los pantalones en una zona no muy cómoda. Un día me quedé con el soporte de la alcachofa de la ducha en la mano al intentar colocarla. La ""manta"" que cubre la cama estaba con muchos enganches (hilos estirados) y daba muy mala imagen. Luego el colchón en calidad del 0 (dormir en el suelo) al 10 (dormir en la gloria) le doy un 2. Se duerme fatal, y no solo por el cochón, sino porque la almohada tiene el mismo grosor que una camiseta playera doblada (no exagero). Los enchufes creo que son de la época en que se abrió por primera vez este hotel, al igual que los interruptores (aun no me explico cómo hicieron la reforma...). Y decir que se escucha bastante lo que hacen los vecinos en su habitación... menudos los nuestros, que fuego y que pasión!!LIMPIEZA: La primera noche no pusimos el cartel de no molestar y pusimos el despertador a las 9 (para bajar a desayunar) pues a las 8 si no es porque pegué un salto de la cama, se me mete la limpiadora en la habitación. Eso sí, pones el letrero, desayunas, te vas a la playa, llegas a las 14:00h... y todavía no te han limpiado. Y si lo hacen, a veces te dejan sin toallas limpias!!! y tienes que ir a recepción para pedirlas. Otra cosa, olvidaros de que os den gel y champú más allá de los primeros sobre. Ni de coña. Uno y no mas. Y prácticamente parece que las limpiadoras estén en la planta limpiando todo el santo día. Es increible!!! no terminan nunca. COMIDA: nosotros pagamos Pensión completa. El primer almuerzo llegamos, tomamos los platos, los llenamos de comida, y me dirijo a la única camarera que hay para servir bebidas a todo el comedor (no es mentira). Cual es mi sorpresa que NO INCLUYEN NI EL AGUA EN LA PENSIÓN COMPLETA. Cada botella 1,5€ y si es una vaso de barril de cola u otro refresco lo mismo. En ese momento me sentí estafado. Y la cosa no queda ahí. Para mi, este hotel se puede resumir en todos sus ámbitos como el hotel de la ESPERA... si si, no os riáis; espera para meter el pan en la tostadora de la colas que se lían en el desayuno, espera para comprar las bebidas, espera para elegir la comida, la leche, los postres, etc, etc, porque al menos cuando nosotros fuimos (primeros de agosto) estaba ultra mega masificado con todo tipo de gente, pero sobre todo FAMILIAS CON NIÑOS. A lo que íbamos, la comida. Basicamente tienes 4 platos para almorzar y cenar. 1. lechuga con distintos complementos de verdura (cebolla, zanahorina, remolacha y aceitunas) que es fijo, siempre igual. El revuelto de verduras, también fijo (que te ahora el revolver lo anterior). Un plato de carne, que es casi lo único que varía. Plato de pescado, Casi siempre el mismo y muy reseco por todo el tiempo que se tira en el buffet. Y un plato de pasta (da igual la forma que tenga, espiral, macarrón, espaguetti... da igual, siempre cocinado igual). No puedes entrar ni sacar nada afuera del comedor. FUNCIONAMIENTO DEL HOTEL: Los ascensores... los malditos ascensores. Hay 4 ascensores. muy pequeños todos. Os recomiendo MUCHO MUCHO, que si os decidís por este hotel os cojáis el primer piso, porque os aseguro que en mi vida he tenido que subir y bajar mas escaleras. Para seguir con la filosofía del hotel, también tendrás que esperar y mucho para tomar el ascensor, y encima es que son claustrofóbicos (4 personas justas). Imaginad, desde el segundo día prefería subir cargado andando a la quinta planta que subir en ascensor. INCREIBLE!!!!LOCALIZACIÓN: Hay una opinión por la que erroneamente me decidí coger este hotel. 600 metros a la playa. Y UN COJÓN. Eso será para superman si va en linea recta y volando. Según mi Endomondo (trazador GPS) hay exactamente 1,3km por el camino más corto; esto conlleva bajar 150 escaleras para sortear un pequeño desnivel que tiene Torremolinos. Del cual te vas a acordar bastante a la vuelta. Has leido bien. Imagina, cargado con la bolsa, la sombrilla y las silletas de la playa, en agosto y haciendo escaleras y senderismo. Una locura. Al final decidimos coger el coche, pero mejora poco la cosa, porque virtualmente es imposible hacer menos tiempo que ir andando (unos 17min) por culpa de no encontrar aparcamiento. Es imposible. Eso si, está a 5 min del paseo del centro y de la calle más comercial. Pero digo yo, si vienes a Torremolinos... no es para ver el centro ¿no?PISCINA: pequeña pero limpia. Con un chiringuito y gran solarium (eso si, llevate crema porque no tienen ni una sombrilla).En resumen; un 3  que no da para más. Donde no existe RELAX. Es un hotel muy familiar para personas que no les importe andar mucho. Donde se puede comer mucho, pero no muy bien y con un servicio muy mejorable.
",,,0
4672,"Volvere, buena calidad, precio",3,"Hotel céntrico, ideal para conocer los parques temáticos (tivoli - selwo marina - Aqualand, etc), muy cerca de ellos. La playa está a unos 600 mts aprox, hay que bajar escaleras (muchas) que luego, claro, hay que subirlas, en fin, un poco de ejercicio biene bien. Para los que no les gusten hacer ejercicio, hay un ascensor cerca del hotel que te evita el subir y bajar las escaleras a la playa (0,50 ctmos x persona).Limpieza aceptable y las instalaciones en definitiva no están mal para un Hotel de 3 estrellas, exepto la piscina que es demasiado pequeña pero cuidada. La comida no es muy variada pero buena. El trato de todo el personal ha sido excelente. En definitiva, en relación a la calidad-precio es aceptable, volvería.
",,,3
4673,hotel antiguo pero limpio,3,"Pasamos una noche en el hotel porque íbamos a una boda en Huelva. Las habitaciones son muy antiguas como todo el mobiliario que tienen. La habitación muy desactualizada, como de los 80. El baño también era muy antiguo pero estaba impoluto igual que la habitación. La ducha hay que regularla con dos mandos diferentes, lo que obliga a estar un rato hasta conseguir una buena temperatura. Ponen a disposición del cliente amenitties de calidad, el gel de baño que esta dentro de la ducha huele especialmente bien. La habitación tiene un balcón con una persiana anticuada que cuesta subir y bajar. Las camas y la almohada son bastante cómodas. El personal de recepción muy agradable y servicial. La habitación no incluia el desayuno, asi que no puedo opinar. En general, aunque correcto y limpio no repetiría si hay alguna opción mejor por un precio similar.
",,,3
4674,Decepción,1,"Sinceramente, no me esperaba este pobre nivel, tanto en sus instalaciones como en los servicios (el desayuno es sencillamente lamentable) en una cadena de tanto prestigio y de la que tanto disfruto en mis viajes de negocios. este hotel necesita urgentemente una rehabilitación integral, y ya de paso un cambio de equipo, de trato correcto si, pero muy distante y seco.
",,,0
4675,"Buen servicio, instalaciones anticuadas",3,"El personal es muy atento y servicial. Está cuidado, pero se ve muy viejo. El aspecto exterior no es agradable, el interior es correcto. No es un hotel muy preparado para negocios, ya que no dispone de salas y la única que tiene está llena de columnas y de techo bajo, con lo que es muy dificil poder organizar buenos montajes.
",,,3
4676,Necesita una reforma,3,"El hotel en sí está muy bien pero necesita una reforma para seguir manteniendo su categoría. Muy amplio y la situación es perfecta así como el servicio. Sin embargo, el baño, los muebles, las ventanas... necesitan una buena reforma. Otro aspecto que no me agradó es que el servicio de limpieza empezaba muy temprano su tarea y se oía hablar y abrir y cerrar puertas. servicio buffet y personal de desayuno , muy bueno.
",,,3
4677,No parece un Nh,2,"Deja mucho que desear respecto a otros Nh, el hotel es antiquísimo, los pasillos con una moqueta gruesa súper antigua tipo la película de el resplandor, la grifería de lavabo y bañera, es de rosca pero incluso de las antiguas con cuatro bultitos para girarlo, el wc es de los antiguos que tiempre tiene mucha cantidad de agua en el fondo, y la cisterna de palanca lateral, y para terminar con la habitación, la TV es plana pero cuadrada, no panorámica, y no hay un solo enchufe en los lados de la cama, por lo que nos olvidamos de cargar el movil con la alarma mientras dormimos o trabajar en la cama con el portátil conectado. El parking hay que reservarlo previamente, y hay 14 plazas, contadas y numeradas, a mi me avisaron y al llegar me indicaron en recepción cual era la que me correspondía, al menos son normales. De aparcar en la calle nos olvidamos, todo zona azul, y ni tan siquiera en la puerta del hotel hay un espacio reservado para carga y descarga. Lo mejor y diría que lo único es su ubicación próxima al centro, aunque de camino pasas delante de un eurostar que solo la recepción te indica que nada tiene que ver con este. Conclusión: siendo un Nh se espera muchísimo mas
",,,0
4678,Lo salva el trato del personal,3,"Estuve el puente de Semana Santa y, aunque pensabamos que los precios estarían caros nos sorprendió pagar apenas 60€ por noche en plena semana santa. Pero claro, el hotel esta un poco anticuado y necesita una reformita. Bueno ya hay bastantes comentarios sobre eso. Pero hay que decir que el personal es muy majo y nos atendieron genial. Eso si, céntrico y muy bien ubicado.
",,,3
4679,3 estrellas al precio de 4,2,"Nos hemos hospedado este puente en este hotel. Lo bueno que tienen son las habitaciones, que son bastante espaciosas. Pero la limpieza y el confort dejan mucho que desear. Mi almohada olía ligeramente a sudor, con lo que tuve que colocar una toalla encima para poder dormir sin marearme. El colchón, hundido. La cama tiene unas ruedas que, si te descuidas, puede haber un accidente. De hecho, el niño con el que viajábamos se sentó en la cama apoyándose en el cabecero, y se cayó al suelo porque la cama se movió. Menos mal que no le pasó nada porque habríamos montado el pollo del siglo. Lo de los ruidos ya es de antología. Las tuberías bufan cuando en algunas habitaciones se abre el grifo, y desde que la gente empieza a levantarse por la mañana desde las 7 no hay quien duerma. Las piezas de baño y la grifería son del año 68, todo a base de roscas. En la bañera nos encontramos la huella de una zapatilla, supongo que de la persona que había estado limpiando, que se había subido al borde para hacer algo, y no se había molestado en quitar la huella. Por cierto, aseguraos de que os dan parking. En la página de NH no había ninguna opción para pedir parking al hacer la reserva. Al llegar le preguntamos al recepcionista por qué todas las plazas estaban llenas y se nos carcajeó en la cara, diciéndonos que teníamos que haberlo puesto en el formulario de booking. Le decimos que no hicimos la reserva por booking, sino por la página de NH, y nos cambió de tema diciéndonos que en la casilla de ""observaciones"" teníamos que haber puesto ""opción a parking"". Vamos que teníamos que haberlo adivinado. Aparcar por los aledaños del hotel es una verdadera odisea, hay que pagar parquímetro, y la zona es un auténtico caos. Muy malo para ser NH.
",,,0
4680,Viejo,1,"Es un hotel de 4* pero yo le quitaria alguna. Normalmente me hospedo en NH porque no hay sorpresas salvo en ésta ocasión. Cuando vi el edificio por fuera ya me esperaba lo peor con esas terrazas años 60. No tienen rampa para subir las maletas, hay que cogerlas a pulso desde la calle al hall y son unas cuantas. Él colchón no lo han cambiado desde que abrió él hotel, pero lo peor, él cuarto de baño, que horror!!! Esos grifos!!!!!! Se queda muy lejos de un 4* todo está muy antiguo, moqueta, cortinas..... Los recepcionistas muy amables, es lo que se salva.
",,,0
4681,Antiguo,1,"Un hotel demasiado antiguo para la catalogación de los NH. En su tiempo era un buen hotel de lujo, muy bien ubicado, pero se ha quedado obsoleto. Creo que necesita una gran reforma. El precio debería de abaratarse en los tiempos que corren y adecuado a la antigüedad del hotel.
",,,0
4682,¿¿NH??,1,"El peor NH en el que hemos estado. Antiguo, feo y no se os ocurra subir a la azotea porque hay peligro de derrumbe pues las losetas se las ve huecas. Una antigualla de los años 70. Horroroso! El cuarto de baño, lo peor, los grifos del año de María castaña.. con el típico bidé que usaba mi abuela. El personal agradable, lo único positivo. A este hotel no se le caído una estrella, se le han caído dos por lo menos. El colchón duro durísimo. Le hace falta una ""reformita"", vamos...
",,,0
4683,De pena,1,"Antiguo es decir poco, personal de trato excelente, es lo único positivo. Parking muy mal, acceso muy mal, cuartos de baños lo peor, en resumen NH al que le han regalado las cuatro estrellas.
",,,0
4684,Muy sucio,2,"Estuvimos en este hotel tres días para nuestra boda en una junior suite, ya el primer día tuve que decir que limpiaran una puerta llena de huellas de manos de niños (muy mala impresión) pero no fue hasta el segundo día cuando estuvimos más tiempo en la habitación y pasamos al salón cuando vimos que el sofá y todos los sillones estaban tan sucios que pusimos los albornoces para sentarnos en ellos. La alfombra sucia, debajo de ella peor, ventanas, balcones, etc. Da pena que un hotel de 4 estrella esté en este estado.
",,,0
4685,Normalito,3,"El hotel está un poco anticuado (sobre todo los cuartos de baño). El parking es muy pequeño, apenas 15 o 20 plazas.
",,,3
4686,Antiguo aunque correcto,3,"Es un hotel bien situado aunque se ha quedado algo antiguo. Estuve el 20 de Abril por motivos de trabajo, las habitaciones son amplias pero con un mobiliario bastante antiguo (puertas del armario de hierro) no había ningún espejo para poder arreglarte (de cuerpo entero o similar) excepto el del baño en el que solo te veías la cara .La cama no era nada cómoda el colchón para cambiarlo, en su favor tengo que destacar que estaba limpio. Para el desayuno debes ir temprano o corres el riesgo de tomarte lo que quede, el sábado a pesar de tener el horario de desayuno más amplio cuando llegue (llegue una hora antes que se acabara) no había ni pan. El parkin es algo a destacar es bastante pequeño y caro (15 €) por día y aproximadamente para unos 10 vehículos en la zona es prácticamente imposible aparcar y el parking público más cercano esta justo en frente y cuesta 17`60 € las 24h.
",,,3
4687,Servicios justos y caros,2,"el parking es pequeño y suele estar lleno. las habitaciones grsndes pero viejas, internet carisimo y lento y malo. Las zonas comunes son de los años 70 y el trato no es especialmente bueno. ojo al minibar, bebidas caducadas
",,,0
4688,Regular comparado con los habituales estándares de NH,3,"El hotel está céntrico y bien ubicado con un personal muy amable que hace que la estancia sea más agradable. No obstante está muy necesitado de una reforma ya que da la sensación de estar viejo y estancado en los años 70. Mi estancia fue cómoda y tuve suerte de estar en la última planta lejos de los ruidos, pero después de utilizar otros NH en España, a los cuales me he aficionado por el buen nivel que ofrecen, reconozco que este hotel no es de los mejores del grupo.
",,,3
4689,"Ruido, ruido y más ruido, para olvidar...",1,"Seleccione el hotel NH Luz huelva siguiendo la recomendación de unos amigos y fue un craso error. Pase un fin de semana en el mes de mayo para la boda de unos amigos. El nivel ofrecido fue realmente pésimo. La habitación era grande pero muy muy antigua. Lo peor los ruidos que hacian imposible el descanso. Durante toda la tarde una maravillosa celebración de una primera comunión hacia totalmente imposible el descanso. La sensación era la de estar en medio de la pista de baile, de la selección musical, los gritos y el karaoke mejor no hablamos. Al quejarnos en la recepción dijeron que era normal y que no podían hacer nada porque hacia mucho calor y tenian abiertas las puertas de los salones. Al intentar pagar parte de la habitación con los puntos de NH world llevo aproximadamente 15 minutos encontrar mi cuenta de usuario. En fin una experiencia para olvidar y muy lejos del nivel de un NH, la única parte buena el precio...
",,,0
4690,El peor Nh,1,"Me aloje en este hotel un finde semana con mi pareja. Este hotel no se donde tiene las 4 estrellas. No lo han renovado desde el año 1968, pues con eso os lo digo casi todo. Los cuartos de baños en muy mal estado, oxidadados, ruidosos, water de la epoca... Muy muy muy mal. Totalmente decepcionado con NH. Habitaciones semi amplia pero muy desgastada, con terraza pero no toques nada pues esta todo sucio. Su ubicacion sin embargo es buena, cerca de la salida de la ciudad y del centro. Irrecomendable, ni a precio bajo.
",,,0
4691,Hotel que necesita urgente rehabilitación,1,"Pésimo servicio de restauración por falta de personal. Las habitaciones en particular, y el hotel en general, son como un regreso al pasado: necesitan una rehabilitación urgente, especialmente los baños.
",,,0
4692,Engaño total,2,"Hola, acabamos de volver de nuestras vacaciones en huelva donde estuvmos alojados 1 semana en el hotel nh luz. Al llegar a recepcion hicimos el check in y nos dieron una plaza de parking. La habitacion normalita con unos balcones super viejos y sucios, la puerta de la habitacion con un agujero, el baño con pelos, el videl sucio y el vater sin el precinto de limpieza que encuentras en todos los hoteles ""4 estrellas"". Teniamos siempre que pedir toallas y gel ya que de vez en cuando las cambiaban, Pero la sorpresa mayuscula fue al dejar el hotel, que me cobraron 98 euros por los 7 dias de parking del coche cuando fue algo que NUNCA nos comunicaron que costaba y no estaba escrito por ningun lado en el hotel, los otros servicios si que estaban publicados x todos lados pero el parking no!!. menudo cabreo que me dí, les dije que el parking contaba como servicio del hotel pero me dijeron que no y que habia que pagarlo si o si. Escribi una hoja de reclamacion de la junta de andalucia que espero que llegue a sus manos.
",,,0
4693,Necesita una reforma,3,"Un NH algo antiguo. Por lo menos está limpio y bien comunicado.
",,,3
4694,"El peor hotel NH que he visto. ""Perdí"" mi reloj en la habitación, cuando volví ya no estaba.",1,"Es, con diferencia, el peor hotel en el que nos hemos albergado mi mujer y yo, tanto de la cadena NH, de la cual he sido asiduo hasta ahora con mucha frecuencia, pero que gracias al incidente que tuve, probablemente cambie, como de otras. Dejé mi reloj (regalo de aniversario de novios de mi mujer) escondido en la mesita de noche porque nos íbamos a la playa a pasar el día. Cuando volvimos, por la tarde, el reloj ya no estaba. La respuesta del personal del hotel fue que ""ponían la mano en el fuego por todo el personal del hotel"". Ni siquiera me preguntaron mi número de teléfono por si aparecía. No sólo eso, ni siquiera preguntaron qué tipo de reloj era, qué marca o modelo, qué color, etc. En fin, lamentable. No nos esperábamos que pudiésemos encontrarnos con este tipo de incidentes en un hotel de la cadena NH. Por supuesto, abandonamos el hotel al día siguiente, tras no encontrar colaboración ninguna por parte del hotel en solucionar el problema, a nuestro jucio. Además de esto, decir que el hotel está muy antiguo, hay mucho ruido por las tuberías del agua y la terraza estaba muy sucia. Pero esto es lo de menos. No volveremos nunca.
",,,0
4695,Hotel Tranquilo...,3,"Hotel de cuatro estrellas muy tranquilo con buena ubicación. De estilo inglés formado por dos edificios uno de habitaciones y otro de servicios .Piscina pequeña rodeada de un área de gran tamaño de césped. Habitaciones de buen tamaño. Buffet de desayuno pequeño y con poca variedad. Muy rígido con el horario. No esperaba esto de un Hotel como este. Limpieza muy justa en habitaciones y escasa en zonas comunes. Precio algo superior a la media. Mucha tranqutilidad.
",,,3
4696,No es oro todo lo que reluce,3,"Un hotel muy confortable, con una habitación amplia y comoda, un mobiliario muy adecuado. En definitiva una habitación donde se está a gusto. Pero que deja mucho que desear en insonoridad (habitaciones y pasillo) en limpieza, te cambian las toallas todos los días, pero los suelos no se friegan (si andas descalzo ves como tus pies cambian de color) y en mantenimiento (deben tener alguna tubería mal y la primera parte del pasillo huele a cloaca).El campo de golf tiene el mismo problema de falta de mantenimiento y tanto los tees de salida (sin hierba) como los greenes (llenos de calvas y baches) le convierten en un campo casi rústico. En definitiva un hotel que por su tamaño, ubicación, mobiliario, amplitud y tranquilidad podía ser para volver siempre. O le dedican un poquito de esfuerzo al mantenimiento o será para olvidar
",,,3
4697,Merece la pena?,3,"Es un hotel que no te defrauda, lo cual ya es bastante para lo que hay por ahí.Eso sí, tiene una pega muy grande. Estuve alojado en el mes de agosto y a pesar del mes es un hotel super tranquilo lo cual agradezco, el problema es que no tienen ningún control sobre la piscina y practicamente a diario se cuelan familias con niños pequeños o grupos de chavales jóvenes que se adueñan de dicha piscina, siendo expulsados por los operarios del hotel en contadas ocasiones. Puede parecer una tontería, pero por dicha razón no creo que vuelva a este hotel.
",,,3
4698,Normalito,3,"Hotel tranquilo para pasar unos días y desconectar de todo. Habitaciones limpias y grandes pero se ve que está ya un poquito deterioradas. El trato en recepción genial. Todas las habitaciones disponen de una terraza con una mesa y dos sillas de madera lo cual esta muy bien para poder tomarte una cervecita tranquilamente. El hotel consta de dos edificios uno es recepción y zonas comunes, salones etc y el otro son las habitaciones. El desayuno muy bien reponian todo cuando no quedaba suficiente. Lo que me llamo la atención que para ser un AC los amenities de baño eran escasos, ademas en el mini bar solo había dos botellines de agua y costaban cada uno 1,8 € cuando en los hoteles AC el mini bar es gratuito... Olor raro en los pasillos de las habitaciones. Dispone de parking gratuito dentro del hotel lo cual es una comodidad.
",,,3
