"id","hotel_id","archivo_id","plataforma","fecha_review","texto_limpio","idioma","cargada_en","sentimiento","confianza"
17929,1,13,booking,2025-10-31,Limpieza impecable. eso si el colchon estaba algo viejo.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.979
17148,1,13,booking,2025-12-21,El check in fue rapido. pero no habia agua caliente en la mañana.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
18235,1,13,booking,2026-01-02,El parqueadero fue util. El ascensor tardaba mucho.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.882
20405,1,13,booking,2026-02-19,"Cumple con lo que promete, aunque igual se escuchaba todo del pasillo.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.683
17301,1,13,booking,2026-02-04,Ambiente tranquilo y agradable. Se escuchaba todo del pasillo y en recepción se demoraron demasiado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.998
20128,1,13,booking,2026-03-27,Me parecio un hotel muy complEto. sin embargo la comida llego fria.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.964
19042,1,13,booking,2025-10-05,La verdad los muebles estaban algo deteriorados. Las toallas y ropa de cama limpias.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.991
20690,1,13,booking,2026-02-04,Me gustoel servicio. Habia mucho ruido en la noche.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17460,1,13,booking,2025-11-30,Buena relacion calidad preccio. eso si el desayuno no fue loesperado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
20127,1,13,booking,2025-12-28,La verdad el baño tenia problemas. Elpersonal fue amaable.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
19515,1,13,booking,2026-03-31,El personal fue amable. sin embargo habia olor raro en la hhabitacioon.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
20833,1,13,booking,2026-03-21,El desayunp estuvo muy rico. pero falta mantenimiento en algunas areas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
19484,1,13,booking,2026-02-06,"Las camas eran comodas, sin embargo se escuchabatodo del pasillo.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.998
17495,1,13,booking,2026-03-20,Pero la verdad drmasiado ruido externo. Muy buen hotel en general.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.959
21901,1,13,booking,2025-10-10,Excelente ubicacion cerca a tpdo. pero la verdad las instalaciones estan algo viejas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21654,1,13,booking,2025-11-08,El parqueadero fue util. En recepcion se demoraron demasiado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.998
22224,1,13,booking,2026-01-03,Excelente ubicacion cerca a todo. El personal no fue muy atento.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21104,1,13,booking,2025-12-23,Pero la verdad el colchon estaba algo vieJo. Me gusto el servicio.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
19381,1,13,booking,2026-02-22,La verdad no pude dormir bien porelrruido. Buena relación calidad precio.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.559
21788,1,13,booking,2026-01-27,"El personal fue muy amable, la verdad el personal no fue muy atento.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.905
22226,1,13,booking,2025-12-17,La verdad la puerta no cerraba bien. El restaurante del hotel estuvo rico.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.988
17400,1,13,booking,2025-10-22,Muy buena vista desde la habitacion. No pude dormir bien por el ruido y la comida se demoró bastante.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
19187,1,13,booking,2026-04-07,El parqueadero fue util. pero la verdad no habia agua caliente en la mañana.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17458,1,13,booking,2025-12-30,"Me parecio unhotel muy completo, eso sí en recepcionse demoraron demasiado.",es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
20512,1,13,booking,2026-03-30,La atencion fue excelente. igual el servicio fue algo demorado y la atencion pudo ser mejor.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.539
20987,1,13,booking,2025-11-16,La habitacion estaba limpia. aunque igual el baño estaba algo descuidado y se escuchaba todo del pasillo.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17273,1,13,booking,2025-12-31,El personal hizo todo loposible por ayudar. No habia agua caliente en la mañana.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
20201,1,13,booking,2025-11-27,"El cuarto era amplio, aunque igual demasiado ruido externo y el desayuno no fue llo esperado.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.987
22219,1,13,booking,2026-03-17,"La piscina estaba muy bien, igual los muebles estaban algo deteriorados",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.764
17980,1,13,booking,2025-11-01,La ubicacion es muy buena. aunque el baño estaba algo descuidado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.941
21588,1,13,booking,2026-01-02,Sin embargo el colchon estaba algo viejo. Muy buen hotel en general.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.776
21658,1,13,booking,2026-01-25,Buenas instalaciones en general. eso sí la comida sr demorro bastante.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
19574,1,13,booking,2025-10-06,Aunque problemascon el agua caliente. El check in fue rapido.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
17167,1,13,booking,2025-12-19,"Buena relación calidad precio, eso si el servicio fue algo demorado.",es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
20427,1,13,booking,2025-10-06,Precio justopor lo que ofrece. pero la verdAd elcuarto era muy pequeño.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.841
19768,1,13,booking,2025-10-31,"El wifi funcionaba bien, eso sí la cama no era muy comoda.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.994
20656,1,13,booking,2025-10-08,Sin embargo falta mantenimiento en algunas areas. Precio justo por lo que ofrece.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.972
20659,1,13,booking,2026-03-12,Habitacion espaciosa y limpia. La puerta no cerraba bien.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.989
22218,1,13,booking,2025-10-31,"El check in fue rapido, sin embargo se escuchabatodo del pasillo.",es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17933,1,13,booking,2026-03-12,Las camas rran comodas. pero la puerta no cerraba bien.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.441
20949,1,13,booking,2026-03-20,Aunque igual se escuchaba todo del pasillo. El parqueaderofue util.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21790,1,13,booking,2026-04-12,El check in fue rapiido. sin embargo el aire acondicionado hacia ruido.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
18079,1,13,booking,2025-11-27,Muy buena vista desde la habitacion. eso sí demasiado ruido externo y el desayuno nofue lo esperado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17221,1,13,booking,2026-02-07,Eso si se escuchaba todo del pasillo y el baño tenía problemas. El personal super amable y atento.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
19537,1,13,booking,2025-10-05,Eso sí la puerta no cerraba bien. El personal fue muy amable.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.917
20678,1,13,booking,2026-01-27,Las camas eran comodas. igual habia humedad en el cuarto.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.991
18129,1,13,booking,2026-01-11,La atencion fue excelente. Poca vaeiedad en el desayuno.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17142,1,13,booking,2026-02-09,Buenservicio de habitaciones. sin embargo habia mucho ruido en la nOche.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
19160,1,13,booking,2026-03-08,Me parecio un hotel muy completo. aunque igual no pude dormir bien por el ruido y la comida se demoró bastante.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21300,1,13,booking,2026-01-11,La ubicacion es muy buena. La atencion pudo ser mejor y el baño tenia problemas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21531,1,13,booking,2025-11-17,Burns relacion calidad precio. El aire acondicionado hacia ruido.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.998
18192,1,13,booking,2025-11-06,La ubicacion es muy buena. pero la verdad en recepcion se demoraron demasiado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17114,1,13,booking,2026-02-24,La verdad demasiado ruido externo y el desayuno no fue lo esperado. Habitacion espaciosa y limpia.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.984
20125,1,13,booking,2026-02-21,El personal fue muy amable. El servicio fue algo demorado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.819
17393,1,13,booking,2026-01-04,El personal hizo todo lo posible por ayuddar. igual se escuchaba todo del pasillo.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
18476,1,13,booking,2026-01-18,La recepcion fue muy cordial. En receppcion se demoraron demasiado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21253,1,13,booking,2025-11-13,Buenas instalaciones en general. pero demorado el servicio de habitaciones.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
17131,1,13,booking,2026-03-18,Buen servicio de habitaciones. Las instalaciones estan algo viejas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.721
20217,1,13,booking,2026-01-01,Muy buen hotel en general. Se escuchaba todo del pasillo y el baño tenía problemas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17211,1,13,booking,2026-01-28,Cumple con lo que promete. En recepcion se demoraron demasiado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.741
20642,1,13,booking,2025-10-03,El colchon era comodisimo. la verdad pproblemas con el agua caliente,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.866
21828,1,13,booking,2025-11-11,El personal fue amablle. eso sí la cama no era muy comoda.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
19832,1,13,booking,2025-12-24,"Buen serviciode habitaciones, eso si se escuchaba todo del pasillo y en recepción se demoraron demasiado.",es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21279,1,13,booking,2026-03-05,Aunque igual no pude dormir bien por el ruido y la comida se demoró bastante. Cumple con lo que promete.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17674,1,13,booking,2025-12-29,"Muy bonitas las areas comunes, eso sí el servicio fue algo demorado.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.996
22154,1,13,booking,2025-11-18,Elcolchon era comodisimo. El personal no fue muy atento.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
20035,1,13,booking,2026-02-15,Excelente ubicacion cerca a todo. eso sí demorado el servicio de habitaciones.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
17498,1,13,booking,2026-01-12,"El cuarto era amplio, igual el aire acondicionado hacia ruido.",es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
20492,1,13,booking,2025-12-16,El parqueadero fue util. El servicio fue algo demorado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
17953,1,13,booking,2026-02-20,Todo estuvo bien en general. No pude dormir bien por el ruido.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.981
21611,1,13,booking,2025-11-01,Todo estuvo bien en general. pero habia olor raro en la habitacion,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
19782,1,13,booking,2026-04-13,Excelente ubicación cerca a todo. En recepcion se demoraron demasiaado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.988
21991,1,13,booking,2025-11-08,Me parecip un hotel muy completo. En recepcion se demorarondemasiado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
18692,1,13,booking,2025-12-26,Pero la verdad el desayuno no fue lo esperado. La piscina estaba muy bien.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.987
17365,1,13,booking,2025-10-22,Pero el baño estaba algo descuidado. Muy buen hotel en general.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.963
20370,1,13,booking,2026-01-31,Eso si la comida llego fria. Las toallas y ropa de cama limpias.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.932
18680,1,13,booking,2026-03-19,"El personal fue muy amable, igual en recepcion se demoraron demasiado.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.950
18940,1,13,booking,2025-12-12,El personal fue amable. eso sí no pude dormir bien por el ruido.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
18266,1,13,booking,2026-04-13,"Las toallas y ropa de cama limpias, sin embargo había mucho ruido en la noche y la atención pudo ser mejor.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.604
17547,1,13,booking,2025-10-19,"El desayuno estuvo muy rico, eso sí se escuchaba todo del pasullo y en recepción se demoraron demasiado.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.860
21020,1,13,booking,2025-10-30,Las toallas y eopa de cama limpias. eso si falta mantenimiento en algunas areas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21682,1,13,booking,2026-03-11,"Me parecio un hotel muy completo, sin embargo la limpieza pofria mejorar.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.828
19657,1,13,booking,2025-10-11,Igual el colchon estaba algo viejo y la atencion pudo ser mejor. La habitaciónestaba limpia.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
18722,1,13,booking,2025-11-16,"Buena relacion calidad precio, pero la verdad la limpieza podria mejorar.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.749
20480,1,13,booking,2025-12-15,Buena relacion calidad precio. aunque lalimpieza podria mejorar.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.513
21412,1,13,booking,2025-11-13,Buena ubicacion para moverse por la ciudad. pero la verdad lps muebles estaban algo deteriorados.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
20143,1,13,booking,2026-04-09,Buena ubicacion para moverse por la ciudad. eso sí el baño tenia problemas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
22308,1,13,booking,2026-04-10,La atemcion fue excelente. La comida se demoro bastante.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21762,1,13,booking,2025-12-29,El restaurante del hotelestuvo rico. sin embargo el personal no fue muy atento.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
22363,1,13,booking,2025-11-27,Ambiente tranquilo y agradable. igual habia mucho ruido en la noche.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.814
19149,1,13,booking,2025-11-04,Buen servicio de habitaciones. El personal no fue muy atento y las instalaciones estan algo viejas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.996
19171,1,13,booking,2026-02-07,Ambiente tranquilo y agradable. Demorado el servicio de habitaciones.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
19048,1,13,booking,2025-11-05,Igual demasiado ruido externo y el desayuno no fue lo esperado. El desayunno estuvo muy ricoo.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
19349,1,13,booking,2026-01-15,Eso si el precip era algo elevado para lo que ofrece. Muy buena vista desde la habitacion.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.996
22005,1,13,booking,2026-01-04,La atencion fue excelennte. La tv no funcionaba bien.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
22448,1,13,booking,2026-02-21,La habitación estaba limpia. El aire acondicionado hacia ruido.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.914
19747,1,13,booking,2026-04-17,Buen servicio de habitaciones. la verdad el baño tenia problemas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21532,1,13,booking,2026-03-22,Excelente ubicacion cerca a todo. pero la cama no era muy comodaa.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.835
20131,1,13,booking,2026-01-04,Muy burna vista desde la habitacion. sin embarrgo el colchon estaba algo viejo.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.591
19843,1,13,booking,2025-11-04,Las camas eran cómodas. eso si no pude dormir bien por el ruido.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
20375,1,13,booking,2025-12-31,Aunque demasiado ruido externo. La habitación estaba limpia.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.533
18846,1,13,booking,2026-03-27,La verdad habia olor raro en la habitacion. Todo estuvoo bien en general.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
17290,1,13,booking,2026-02-16,Aunque igual poca variedad en el desayuno. El parqueadero fue util.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17084,1,13,booking,2025-11-27,El personal fue amable. La puerta no cerraba bien.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.885
20708,1,13,booking,2025-11-12,El parqueadero fue util. la verdad no habia agua caliente en la mañana.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
18417,1,13,booking,2025-12-14,Cumple con lo que promete. pero la verdad problemas con el agua calientee.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.837
20050,1,13,booking,2026-04-09,Aunque los muebles estaban algo deteriorados. Buena relacion calidad precio.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.996
19468,1,13,booking,2026-02-13,"El check in fue rapido, igual la limpieza podria mejoraar.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.931
19101,1,13,booking,2026-03-28,Buenas instalaciones en general. sin embargo la cama no era muy comoda.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
18517,1,13,booking,2026-01-25,El personal hizo todo lo posible por ayudar. El colchon estaba algo viejo.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
19487,1,13,booking,2025-11-19,El wifi funcionaba bien. igualproblemas con el agua caliente.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.520
18044,1,13,booking,2025-12-11,Igual no pude dormir bien por el ruido. El colchon era comodisimo.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21842,1,13,booking,2026-03-30,Buena ubicacion paea moverse por la ciudad. La cama no era muy comoda.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
18351,1,13,booking,2026-02-07,"Excelente ubicacion cerca a todo, igual se escuchaba todo del pasillo y el baño tenía problemas.",es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
22230,1,13,booking,2025-10-23,El personnal hizo todo lo posible por ayudar. En recepcion se demoraron demasiado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.977
20186,1,13,booking,2026-02-13,Eso sí la puerta no cerraba bien. Limpieza impecable,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.880
17862,1,13,booking,2025-12-24,Aunque no habia agua caliente en la mañana y se escuchaba todo del pasillo. Muy bien ubicado cerca al centro.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.923
20206,1,13,booking,2026-02-13,Eso si demasiado ruido externo y el desayuno no fue lo esperado. Me parecio un hotel muy completo.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21036,1,13,booking,2026-01-15,Habitacion espaciosa y limpia. sin embargo la limpiezza podria mejorar.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.768
20885,1,13,booking,2026-02-11,Buenas instalaciones en general. eso si no pude dormir bien por el ruido.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
22292,1,13,booking,2025-12-10,El restaurante del hotel estuvo rico. Se escuchaba todo del pasillo y el baño tenía problemas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21294,1,13,booking,2025-12-02,El cuuarto era amplio. Se escuchaba todo del pasillo.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.837
21881,1,13,booking,2025-11-06,Limpieza impecable. pero la verdad el precio era algo elevado para lo que ofrece.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
20693,1,13,booking,2026-03-02,Igual los muebles estaban algo deteriorados. El personal fueamaable.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.983
19447,1,13,booking,2025-11-28,La verdad el ascensoe tardaba mucho. El restaurante del hotel estuvo rico.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.954
21940,1,13,booking,2025-12-29,Sin embargo la cama no era muy comoda. Me gustó el servicio.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
18543,1,13,booking,2025-12-28,Sin embargo los muebles estaban algo deteriorados y habia olor raro en la habitacion. La piscina estabaa muy bien.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17923,1,13,booking,2025-12-20,La ubicación es muy buena. pero problemas conel agua caliente.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.955
21480,1,13,booking,2025-10-30,El parqueadero fue util. La comida llego fria.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.938
20164,1,13,booking,2026-02-24,La eecepciom fue muy cordial. aunque igual el precio era algo elevado para lo que ofrece.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.976
19158,1,13,booking,2025-11-03,Me gusto el servicio. El precio era algo elevado para lo que ofrece.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.653
18681,1,13,booking,2026-03-07,El desayuno estuvo muyy rrico. El wifi era muy lento.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.810
20805,1,13,booking,2025-10-24,"El check in fue rapido, sin embargo habia mucho ruido en la noche.",es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21265,1,13,booking,2026-01-01,Eso sí problemas con el agua caliente. El personal fue amable.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.865
22048,1,13,booking,2025-10-13,La rrcepcion fue muyy cordial. la verdad poca variedad en el desayuno.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
20729,1,13,booking,2025-11-03,Muy buen hotel en general. Se escuchaba todo del pasillo y en eecepción se demoraron demasiado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17104,1,13,booking,2026-03-22,La verdad falta mantenumiento en algunas areas. Las camas eran comodas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.997
22029,1,13,booking,2026-02-18,"La ubicación es muy buena, eso sí el baño tenia problemas.",es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
18714,1,13,booking,2026-02-07,La ubicacion es muy buena. pero la verdad habia humedad en el cuarto.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
20487,1,13,booking,2026-01-31,"Precio justo por lo que ofrece, eso si las instalaciones estan algo viejas.",es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
22039,1,13,booking,2025-12-24,Las camas eran comodas. eso sí el personal no fue muy atento.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.987
18996,1,13,booking,2026-03-22,El check in fue rapido. La comida llego friaa.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.965
22081,1,13,booking,2025-10-21,Las camas eran comodas. En recepcion se demoraron demasiado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.996
20522,1,13,booking,2026-01-20,Buen servicio de habitaciones. aunque habia olor raro enla hAbitacion.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.998
18618,1,13,booking,2025-10-10,Eso si en recepcion se demoraron demasiado. El colchon era comodisimo.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
18368,1,13,booking,2026-03-27,Rl colchon era comodisimo. pero la verdad falta mantenumiento en algunas areas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17928,1,13,booking,2026-02-25,Buena relación calidad precio. El cuartoera muy pequeño.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.770
18892,1,13,booking,2026-03-08,Buenas instalaciones en general. sin embargo el baño tenia problemas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
20503,1,13,booking,2025-10-26,Buenas instalaciones en general. la verdad las instalaciones estan algo viejas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.984
18209,1,13,booking,2026-02-11,Buena relacion calidad precio. la verdad problemas con el agua caliente.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.994
18271,1,13,booking,2025-12-17,Aunque el bañotenia problemas. Las camas eran cómodas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.996
21070,1,13,booking,2026-02-10,"Muy bonitas las arras comunes, pero la verdad se escuchaba todo del pasillo y en recepción se demoraron demasiado.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
20680,1,13,booking,2026-03-31,Aunque igual no pude dormir bien por el ruidoo. La habitacion estaba limpiaa.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
19136,1,13,booking,2026-04-03,Eso sí se escuchaba todo del pasillo y el baño tenía problemas. Buena ubicacion para moverse por la ciudad.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
18735,1,13,booking,2025-12-04,El personal super amable y atento. pero el personal no fue muy atento.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.995
22184,1,13,booking,2025-10-10,"La habitacion estaba limpia, igual problemas con el agua caliente.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
18436,1,13,booking,2026-04-04,"La habitacion estaba limpia, eso si la comida se demoro bastante.",es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
19103,1,13,booking,2026-04-04,"La piscina estaba muy bien, sin embargo el baño tenia problemas.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.977
20704,1,13,booking,2025-12-25,"El personal super amable y atento, eso si la comida se demoro bastante.",es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21763,1,13,booking,2025-11-14,La atencion fue excelente. igual el wifi era muy lento.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.998
17157,1,13,booking,2026-02-25,"El check in fue rapido, aunque habia humedad en el cuarto.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.728
21678,1,13,booking,2026-03-18,El personal fue amable. Se escuchaba todo del pasillo y en recepción se demoraron demasiado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.973
22084,1,13,booking,2025-11-08,El colchon era comodisimo. El baño tenia problemas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.997
17717,1,13,booking,2026-01-21,"Las camas eran cómodas, sin embargo se escuchaba todo del pasillo y en recepción se demoraron demasiado.",es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21742,1,13,booking,2026-01-26,La recepcion fue muy cordial. aunque el bano teniia problemas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
18315,1,13,booking,2025-10-15,Ka habitación estaba limpia. igual la comidA se demoro bastante.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.953
22059,1,13,booking,2026-04-09,Las camas eran comodas. Demasiado ruIdo externo.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.852
20914,1,13,booking,2025-11-23,El cuarto era amplio. Habia olor raro en la habitacion.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
17116,1,13,booking,2026-04-08,"El colchon era comodisimo, eso sí no pude dormir bien por el ruido.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.984
22261,1,13,booking,2025-12-11,Aunque igual habia olor raro en la habitacion. Me gustó el servicio.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
21243,1,13,booking,2025-12-16,Me gusto el servicio. Se escuchaba todo del pasillo y el baño tenía problemas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21001,1,13,booking,2025-12-12,Aunque igual el baño teniia problemas. Ambiente tranquilo y agradable.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.985
18333,1,13,booking,2025-12-28,"Las toallas y ropa de cama limpias, eso sí no pude dormir bien por el ruido.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.953
18340,1,13,booking,2026-03-28,El check in fue rapido. la verdad el aire acondicionado hacia ruido.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
20228,1,13,booking,2025-10-11,Aunque igual no habia agua caliente en la mañana. Todo estuvo bien en general.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.587
